metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Diet	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002	BD	-1.17234477839386	0.350545978346571	16	0	0.0052778420231808	0.0274447785205402
Sex	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae_UCG.002	Male	1.12258672162428	0.350545978346571	16	0	0.00693553693768799	0.0335206081945514
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	BD	0.768437801165308	0.243285938643937	16	0	0.00754597194653509	0.0335206081945514
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	Male	0.332105518489027	0.10604818837596	16	0	0.00794753801403861	0.0335206081945514
Diet	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	BD	-0.390637114155763	0.125300297848891	16	0	0.00816527635508304	0.0335206081945514
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	BD	-0.734848768707804	0.247141931313841	16	0	0.0107764207258726	0.0420280408309031
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	BD	-0.490722733551813	0.182659132976792	16	0	0.018666493270845	0.0693326892917101
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	Male	-0.439145207854694	0.181530142481761	16	0	0.0309555225433164	0.109751398108122
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	BD	-0.434746340590594	0.182636262120997	16	0	0.0332833770766509	0.112874061390381
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Catabacter	Male	0.293132550801275	0.128569367130697	16	0	0.0401222113254769	0.126520341807468
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae_1.g__Clostridium_sensu_stricto_18	BD	-0.207482717157917	0.0912329037016729	16	0	0.0405513916049578	0.126520341807468
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__	Male	-0.401611273176076	0.182659132976792	16	0	0.0466093018257125	0.135388655465254
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__	BD	-0.477516318735092	0.217477035496249	16	0	0.0468653038148955	0.135388655465254
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	BD	0.593408284808914	0.278831930088815	16	0	0.0530236791738586	0.143051988025365
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	BD	0.223536491876074	0.10604818837596	16	0	0.0550199953943712	0.143051988025365
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.004	BD	-0.205860009563604	0.0973324237816723	16	0	0.054310251251679	0.143051988025365
Diet	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	BD	-0.823128842096731	0.396674499672275	16	0	0.0583914159117654	0.146920336810248
Sex	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Male	0.493995729320553	0.243285938643937	16	0	0.0632785304919872	0.149567435708334
Diet	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	BD	-0.0733543433433569	0.0359801446170271	16	0	0.0623483105527966	0.149567435708334
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_vadinBB60_group.g__	BD	0.504056082815351	0.255115697514221	16	0	0.0697959634855916	0.157237116154273
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_UCG.006	BD	-0.35756513253687	0.181530142481761	16	0	0.0705551162230713	0.157237116154273
Sex	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Male	-0.710356948596952	0.37415893253203	16	0	0.0800467216274349	0.173434563526109
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	BD	-0.495505774268932	0.266768903683333	16	0	0.0860428104879549	0.181387546434067
Sex	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Male	0.319572042307165	0.185479408438465	16	0	0.108583865896412	0.222882672103162
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Family_XIII.g__	BD	-0.593752372919885	0.35520675368215	16	0	0.118492539523101	0.233176531334827
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	BD	0.352030935056778	0.211281162385142	16	0	0.119577708376834	0.233176531334827
